time,open,high,low,close,tick_volume,spread,real_volume,time_sin,time_cos,price_diff,trendline
2020-01-12,109.52,110.287,109.501,110.161,145940,3,0,0.0,1.0,,
2020-01-19,110.105,110.22,109.17,109.278,164126,3,0,0.0,1.0,-0.8829999999999956,
2020-01-26,108.968,109.264,108.305,108.346,257541,3,0,0.0,1.0,-0.9320000000000022,
2020-02-02,108.431,110.02,108.311,109.776,235222,3,0,0.0,1.0,1.4299999999999926,
2020-02-09,109.685,110.134,109.559,109.772,201199,3,0,0.0,1.0,-0.003999999999990678,
2020-02-16,109.803,112.225,109.655,111.566,247964,2,0,0.0,1.0,1.793999999999997,
2020-02-23,111.315,111.681,107.506,108.062,648742,2,0,0.0,1.0,-3.504000000000005,
2020-03-01,107.513,108.576,104.992,105.348,671430,1,0,0.0,1.0,-2.7139999999999986,
2020-03-08,104.425,108.496,101.177,107.998,1090337,0,0,0.0,1.0,2.6500000000000057,
2020-03-15,106.906,111.504,105.137,110.854,1444468,0,0,0.0,1.0,2.8559999999999945,
2020-03-22,110.779,111.711,107.756,107.975,1079326,0,0,0.0,1.0,-2.879000000000005,
2020-03-29,107.676,108.725,106.918,108.456,675764,0,0,0.0,1.0,0.48100000000000875,
2020-04-05,108.346,109.379,108.206,108.421,490751,0,0,0.0,1.0,-0.03499999999999659,
2020-04-12,108.421,108.524,106.925,107.551,645633,0,0,0.0,1.0,-0.8700000000000045,
2020-04-19,107.396,108.042,107.279,107.487,536304,0,0,0.0,1.0,-0.06400000000000716,
2020-04-26,107.541,107.62,106.356,106.914,400520,0,0,0.0,1.0,-0.5729999999999933,
2020-05-03,106.776,107.067,105.985,106.682,258177,0,0,0.0,1.0,-0.23199999999999932,
2020-05-10,106.502,107.766,106.482,107.164,224517,0,0,0.0,1.0,0.4819999999999993,
2020-05-17,107.083,108.085,107.065,107.607,186910,0,0,0.0,1.0,0.44299999999999784,
2020-05-24,107.557,107.944,107.077,107.785,208319,0,0,0.0,1.0,0.17799999999999727,
2020-05-31,107.674,109.848,107.381,109.587,259369,0,0,0.0,1.0,1.8020000000000067,
2020-06-07,109.547,109.689,106.569,107.348,293572,0,0,0.0,1.0,-2.2390000000000043,
2020-06-14,107.291,107.637,106.666,106.87,243726,0,0,0.0,1.0,-0.47799999999999443,
2020-06-21,106.773,107.451,106.071,107.219,221097,0,0,0.0,1.0,0.34899999999998954,
2020-06-28,107.06,108.161,107.038,107.488,192190,1,0,0.0,1.0,0.26900000000000546,
2020-07-05,107.439,107.79,106.639,106.914,163436,2,0,0.0,1.0,-0.5739999999999981,
2020-07-12,106.866,107.43,106.663,107.016,162680,0,0,0.0,1.0,0.10200000000000387,
2020-07-19,107.013,107.533,105.679,106.121,167551,0,0,0.0,1.0,-0.8950000000000102,
2020-07-26,106.012,106.107,104.185,105.927,269929,0,0,0.0,1.0,-0.1939999999999884,
2020-08-02,105.769,106.47,105.298,105.917,257901,2,0,0.0,1.0,-0.010000000000005116,
2020-08-09,105.841,107.047,105.705,106.57,205850,0,0,0.0,1.0,0.6529999999999916,
2020-08-16,106.512,106.653,105.099,105.814,236235,1,0,0.0,1.0,-0.7560000000000002,
2020-08-23,105.764,106.944,105.2,105.34,250866,2,0,0.0,1.0,-0.47399999999998954,
2020-08-30,105.429,106.55,105.289,106.234,260080,1,0,0.0,1.0,0.8939999999999912,
2020-09-06,106.251,106.384,105.788,106.144,180399,1,0,0.0,1.0,-0.0899999999999892,
2020-09-13,106.097,106.164,104.27,104.561,180452,2,0,0.0,1.0,-1.5829999999999984,
2020-09-20,104.507,105.698,103.999,105.548,202073,0,0,0.0,1.0,0.9869999999999948,
2020-09-27,105.488,105.803,104.941,105.328,237343,0,0,0.0,1.0,-0.21999999999999886,
2020-10-04,105.263,106.107,105.263,105.625,203699,0,0,0.0,1.0,0.29699999999999704,
2020-10-11,105.77,105.788,105.035,105.398,196860,0,0,0.0,1.0,-0.22700000000000387,
2020-10-18,105.372,105.746,104.34,104.71,185059,0,0,0.0,1.0,-0.6880000000000024,
2020-10-25,104.667,105.055,104.023,104.667,171594,0,0,0.0,1.0,-0.042999999999992156,
2020-11-01,104.488,105.344,103.175,103.367,288103,0,0,0.0,1.0,-1.2999999999999972,
2020-11-08,103.296,105.676,103.182,104.612,283277,0,0,0.0,1.0,1.2449999999999903,
2020-11-15,104.716,105.132,103.651,103.827,207788,0,0,0.0,1.0,-0.7849999999999966,
2020-11-22,103.746,104.76,103.683,104.09,214088,1,0,0.0,1.0,0.26300000000000523,
2020-11-29,103.995,104.751,103.672,104.188,297067,0,0,0.0,1.0,0.09799999999999898,
2020-12-06,104.116,104.579,103.823,104.025,323431,0,0,0.0,1.0,-0.1629999999999967,
2020-12-13,103.958,104.152,102.875,103.313,317909,0,0,0.0,1.0,-0.7120000000000033,
2020-12-20,103.535,103.889,103.251,103.671,263184,0,0,0.0,1.0,0.3580000000000041,
2020-12-27,103.497,103.898,102.961,103.253,204090,0,0,0.0,1.0,-0.41800000000000637,
2021-01-03,103.121,104.092,102.591,103.967,410024,0,0,0.0,1.0,0.7139999999999986,
2021-01-10,103.843,104.4,103.526,103.869,307591,0,0,0.0,1.0,-0.09799999999999898,
2021-01-17,103.795,104.086,103.328,103.77,257903,0,0,0.0,1.0,-0.09900000000000375,
2021-01-24,103.775,104.94,103.555,104.723,213414,0,0,0.0,1.0,0.953000000000003,
2021-01-31,104.765,105.768,104.608,105.382,185826,0,0,0.0,1.0,0.659000000000006,
2021-02-07,105.301,105.671,104.408,104.924,201430,0,0,0.0,1.0,-0.4579999999999984,
2021-02-14,104.896,106.224,104.891,105.421,250107,0,0,0.0,1.0,0.4969999999999999,
2021-02-21,105.377,106.695,104.922,106.552,376027,0,0,0.0,1.0,1.1310000000000002,
2021-02-28,106.476,108.645,106.365,108.379,293340,0,0,0.0,1.0,1.8269999999999982,
2021-03-07,108.275,109.235,108.245,109.027,378397,0,0,0.0,1.0,0.6479999999999961,
2021-03-14,108.998,109.365,108.609,108.879,323769,0,0,0.0,1.0,-0.14799999999999613,
2021-03-21,108.671,109.847,108.407,109.676,269175,0,0,0.0,1.0,0.796999999999997,
2021-03-28,109.707,110.966,109.373,110.623,252652,0,0,0.0,1.0,0.9470000000000027,
2021-04-04,110.595,110.749,108.999,109.658,267992,0,0,0.0,1.0,-0.9650000000000034,
2021-04-11,109.605,109.769,108.61,108.793,230684,0,0,0.0,1.0,-0.8649999999999949,
2021-04-18,108.726,108.833,107.477,107.875,194569,0,0,0.0,1.0,-0.9180000000000064,
2021-04-25,107.887,109.342,107.643,109.329,199462,0,0,0.0,1.0,1.4539999999999935,
2021-05-02,109.261,109.696,108.338,108.604,221507,0,0,0.0,1.0,-0.7249999999999943,
2021-05-09,108.545,109.785,108.348,109.362,252680,0,0,0.0,1.0,0.7579999999999956,
2021-05-16,109.254,109.501,108.571,108.945,234758,0,0,0.0,1.0,-0.4170000000000016,
2021-05-23,108.891,110.2,108.558,109.872,271798,0,0,0.0,1.0,0.9270000000000067,
2021-05-30,109.746,110.329,109.329,109.524,237685,0,0,0.0,1.0,-0.347999999999999,
2021-06-06,109.576,109.844,109.186,109.682,264303,0,0,0.0,1.0,0.15800000000000125,
2021-06-13,109.627,110.823,109.61,110.211,313119,0,0,0.0,1.0,0.5289999999999964,
2021-06-20,110.095,111.115,109.716,110.778,330938,0,0,0.0,1.0,0.5670000000000073,
2021-06-27,110.726,111.659,110.417,111.02,335679,0,0,0.0,1.0,0.24199999999999022,
2021-07-04,110.946,111.19,109.532,110.102,377520,0,0,0.0,1.0,-0.9179999999999922,
2021-07-11,110.076,110.698,109.714,110.081,298177,0,0,0.0,1.0,-0.021000000000000796,
2021-07-18,110.004,110.593,109.065,110.547,305806,0,0,0.0,1.0,0.465999999999994,
2021-07-25,110.448,110.584,109.36,109.656,278436,0,0,0.0,1.0,-0.8909999999999911,
2021-08-01,109.624,110.355,108.721,110.217,244044,0,0,0.0,1.0,0.5609999999999928,
2021-08-08,110.196,110.8,109.545,109.592,212461,0,0,0.0,1.0,-0.625,
2021-08-15,109.535,110.228,109.113,109.799,251801,0,0,0.0,1.0,0.20700000000000784,
2021-08-22,109.686,110.267,109.413,109.85,248116,0,0,0.0,1.0,0.05099999999998772,
2021-08-29,109.849,110.418,109.586,109.712,241138,0,0,0.0,1.0,-0.13799999999999102,
2021-09-05,109.647,110.447,109.62,109.904,257502,0,0,0.0,1.0,0.19199999999999307,
2021-09-12,109.829,110.162,109.113,109.969,264569,0,0,0.0,1.0,0.06499999999999773,
2021-09-19,109.886,110.793,109.119,110.735,325837,0,0,0.0,1.0,0.7660000000000053,108.47927790262173
2021-09-26,110.676,112.081,110.534,111.066,345873,0,0,0.0,1.0,0.33100000000000307,108.69712059925095
2021-10-03,111.055,112.249,110.821,112.225,316791,0,0,0.0,1.0,1.1589999999999918,108.94566441947565
2021-10-10,112.103,114.466,112.103,114.249,309083,0,0,0.0,1.0,2.024000000000001,109.26050711610488
2021-10-17,114.252,114.698,113.411,113.487,366418,0,0,0.0,1.0,-0.7620000000000005,109.56938651685397
2021-10-24,113.551,114.312,113.255,113.961,373771,0,0,0.0,1.0,0.47400000000000375,109.89634456928839
2021-10-31,114.102,114.444,113.299,113.387,360830,0,0,0.0,1.0,-0.5739999999999981,110.23511161048691
2021-11-07,113.321,114.3,112.725,113.919,347563,0,0,0.0,1.0,0.5319999999999965,110.51728464419477
2021-11-14,113.907,114.968,113.585,114.017,372810,0,0,0.0,1.0,0.09799999999999898,110.73841273408243
2021-11-21,113.914,115.52,113.05,113.351,489523,0,0,0.0,1.0,-0.6659999999999968,110.98316404494383
2021-11-28,113.617,113.954,112.53,112.831,611432,0,0,0.0,1.0,-0.519999999999996,111.26510411985018
2021-12-05,112.835,113.955,112.835,113.383,404302,0,0,0.0,1.0,0.5519999999999925,111.50526217228466
2021-12-12,113.277,114.271,113.138,113.702,383618,0,0,0.0,1.0,0.3190000000000026,111.76627640449442
2021-12-19,113.531,114.512,113.327,114.346,299838,0,0,0.0,1.0,0.6440000000000055,112.05103595505622
2021-12-26,114.304,115.206,114.304,115.088,233215,0,0,0.0,1.0,0.7419999999999902,112.34459925093634
2022-01-02,115.058,116.349,114.946,115.551,316120,0,0,0.0,1.0,0.46300000000000807,112.65154082397005
2022-01-09,115.522,115.85,113.48,114.198,276302,0,0,0.0,1.0,-1.3530000000000086,112.87977003745323
2022-01-16,114.117,115.058,113.602,113.692,318392,0,0,0.0,1.0,-0.5060000000000002,113.07496704119853
2022-01-23,113.626,115.687,113.469,115.234,470700,0,0,0.0,1.0,1.5420000000000016,113.34389288389517
2022-01-30,115.257,115.593,114.153,115.182,431039,0,0,0.0,1.0,-0.0519999999999925,113.61443071161051
2022-02-06,115.269,116.342,114.913,115.432,422510,0,0,0.0,1.0,0.25,113.89434307116107
2022-02-13,115.324,115.874,114.787,115.032,507090,0,0,0.0,1.0,-0.4000000000000057,114.19134382022474
2022-02-20,115.004,115.76,114.407,115.526,566610,0,0,0.0,1.0,0.4939999999999998,114.45578352059927
2022-02-27,115.225,115.807,114.649,114.854,551588,0,0,0.0,1.0,-0.671999999999997,114.67365692883898
2022-03-06,114.897,117.357,114.813,117.293,505651,0,0,0.0,1.0,2.439000000000007,115.00118352059923
2022-03-13,117.332,119.397,117.308,119.154,394527,0,0,0.0,1.0,1.86099999999999,115.40945543071163
2022-03-20,119.102,122.437,119.081,122.089,425017,0,0,0.0,1.0,2.9350000000000023,115.92580149812738
2022-03-27,122.004,125.1,121.281,122.559,724896,0,0,0.0,1.0,0.46999999999999886,116.45384419475654
2022-04-03,122.597,124.676,122.261,124.281,489307,0,0,0.0,1.0,1.7220000000000084,117.02623520599252
2022-04-10,124.013,126.685,124.013,126.356,573067,0,0,0.0,1.0,2.0749999999999886,117.67236779026216
2022-04-17,126.312,129.4,126.231,128.537,636512,0,0,0.0,1.0,2.1810000000000116,118.39936179775285
2022-04-24,128.553,131.251,126.927,129.863,793599,0,0,0.0,1.0,1.3259999999999934,119.18268838951312
2022-05-01,129.726,130.808,128.623,130.553,705068,0,0,0.0,1.0,0.6899999999999977,119.96207265917606
2022-05-08,130.491,131.348,127.52,129.257,833642,0,0,0.0,1.0,-1.2959999999999923,120.65499775280898
2022-05-15,129.187,129.782,127.024,127.924,693237,0,0,0.0,1.0,-1.3329999999999984,121.29118576779022
2022-05-22,127.84,128.088,126.359,127.111,617666,0,0,0.0,1.0,-0.8130000000000024,121.87317378277154
2022-05-29,126.957,130.981,126.854,130.811,616742,0,0,0.0,1.0,3.700000000000003,122.5674037453184
2022-06-05,130.854,134.558,130.431,134.354,732868,0,0,0.0,1.0,3.5430000000000064,123.42073258426967
2022-06-12,134.297,135.589,131.493,134.944,1072651,0,0,0.0,1.0,0.589999999999975,124.27361498127341
2022-06-19,134.901,136.713,134.26,135.189,950023,0,0,0.0,1.0,0.24500000000000455,125.12181498127347
2022-06-26,135.29,137.006,134.523,135.256,1040151,0,0,0.0,1.0,0.06700000000000728,125.94572958801504
2022-07-03,135.296,136.566,134.781,136.106,950961,0,0,0.0,1.0,0.8499999999999943,126.76938352059926
2022-07-10,135.996,139.387,135.996,138.535,984720,0,0,0.0,1.0,2.429000000000002,127.67590262172288
2022-07-17,138.442,138.878,135.564,136.069,902001,0,0,0.0,1.0,-2.466000000000008,128.41885468164799
2022-07-24,136.116,137.457,132.502,133.224,847357,0,0,0.0,1.0,-2.844999999999999,129.0395543071161
2022-07-31,133.196,135.501,130.395,134.987,968234,0,0,0.0,1.0,1.7630000000000052,129.69909662921356
2022-08-07,134.976,135.58,131.731,133.489,1053898,0,0,0.0,1.0,-1.4979999999999905,130.27500449438205
2022-08-14,133.326,137.23,132.554,136.877,1009353,0,0,0.0,1.0,3.3880000000000052,130.98082471910112
2022-08-21,136.845,137.708,135.808,137.507,957752,0,0,0.0,1.0,0.6299999999999955,131.686338576779
2022-08-28,137.606,140.801,137.566,140.222,897680,0,0,0.0,1.0,2.7150000000000034,132.47076104868916
2022-09-04,140.143,144.992,140.108,142.63,999368,0,0,0.0,1.0,2.407999999999987,133.342002247191
2022-09-11,142.097,144.958,141.623,142.956,887380,0,0,0.0,1.0,0.3259999999999934,134.18907490636707
2022-09-18,142.851,145.898,140.348,143.332,717006,0,0,0.0,1.0,0.3760000000000048,135.03906966292135
2022-09-25,143.633,144.904,143.209,144.793,787633,0,0,0.0,1.0,1.4610000000000127,135.92194382022473
2022-10-02,144.596,145.441,143.524,145.384,631567,0,0,0.0,1.0,0.5909999999999798,136.79805767790262
2022-10-09,145.201,148.863,145.201,148.743,945483,0,0,0.0,1.0,3.359000000000009,137.812865917603
2022-10-16,148.559,151.945,146.193,147.674,933395,0,0,0.0,1.0,-1.0689999999999884,138.76226516853936
2022-10-23,147.576,149.709,145.105,147.476,854731,0,0,0.0,1.0,-0.1980000000000075,139.6609423220974
2022-10-30,147.753,148.851,145.672,146.655,964466,0,0,0.0,1.0,-0.820999999999998,140.50262996254685
2022-11-06,146.98,147.57,138.463,138.767,825376,0,0,0.0,1.0,-7.888000000000005,140.99023820224724
2022-11-13,139.083,140.801,137.671,140.378,1163531,0,0,0.0,1.0,1.61099999999999,141.56596928838948
2022-11-20,140.256,142.254,138.048,139.17,874098,0,0,0.0,1.0,-1.2079999999999984,142.07890561797757
2022-11-27,139.262,139.895,133.62,134.314,842610,0,0,0.0,1.0,-4.8559999999999945,142.351327340824
2022-12-04,134.567,137.855,134.128,136.575,594893,0,0,0.0,1.0,2.2609999999999957,142.72253108614234
2022-12-11,136.442,138.173,134.511,136.718,614922,0,0,0.0,1.0,0.14300000000000068,143.10118651685403
2022-12-18,135.816,137.472,130.567,132.789,580723,0,0,0.0,1.0,-3.929000000000002,143.26496853932585
2022-12-25,132.663,134.5,130.769,131.109,335115,0,0,0.0,1.0,-1.6799999999999784,143.31773857677905
2023-01-01,130.921,134.775,129.506,132.138,568651,0,0,0.0,1.0,1.0289999999999964,143.37863970037455
2023-01-08,131.867,132.873,127.458,127.856,578565,0,0,0.0,1.0,-4.282000000000011,143.26479850187266
2023-01-15,127.752,131.574,127.218,129.585,519898,0,0,0.0,1.0,1.7290000000000134,143.1972
2023-01-22,129.456,131.117,129.022,129.833,396771,0,0,0.0,1.0,0.24799999999999045,143.14187940074913
2023-01-29,129.617,131.199,128.08,131.18,473371,0,0,0.0,1.0,1.3470000000000084,143.1213842696629
2023-02-05,132.292,132.903,129.803,131.372,912281,0,0,0.0,1.0,0.19200000000000728,143.11355056179778
2023-02-12,131.335,135.107,131.335,134.146,816116,0,0,0.0,1.0,2.7739999999999725,143.20438801498128
2023-02-19,134.202,136.519,133.923,136.483,546273,0,0,0.0,1.0,2.3370000000000175,143.3836157303371
2023-02-26,136.404,137.098,135.255,135.826,521872,0,0,0.0,1.0,-0.6570000000000107,143.52561947565547
2023-03-05,135.94,137.911,134.113,135.06,544520,0,0,0.0,1.0,-0.7659999999999911,143.62732434456933
2023-03-12,133.871,135.113,131.552,131.82,1309242,0,0,0.0,1.0,-3.240000000000009,143.5730876404494
2023-03-19,131.799,133.003,129.64,130.725,1027558,0,0,0.0,1.0,-1.0949999999999989,143.43424794007493
2023-03-26,130.421,133.593,130.402,132.819,830958,0,0,0.0,1.0,2.093999999999994,143.37203220973785
2023-04-02,133.312,133.757,130.629,132.176,770532,0,0,0.0,1.0,-0.6430000000000007,143.27483895131084
2023-04-09,132.107,134.047,131.824,133.745,693350,0,0,0.0,1.0,1.5690000000000168,143.21076329588016
2023-04-16,133.799,135.139,133.547,134.125,733958,0,0,0.0,1.0,0.37999999999999545,143.15804419475657
2023-04-23,133.97,136.562,133.014,136.278,794196,0,0,0.0,1.0,2.1529999999999916,143.168522846442
2023-04-30,136.112,137.775,133.497,134.832,820965,0,0,0.0,1.0,-1.445999999999998,143.09975805243448
2023-05-07,134.802,135.752,133.743,135.723,849376,0,0,0.0,1.0,0.8910000000000196,143.0527655430712
2023-05-14,135.628,138.745,135.619,137.964,702454,0,0,0.0,1.0,2.2409999999999854,143.08233183520596
2023-05-21,137.986,140.723,137.491,140.592,635199,0,0,0.0,1.0,2.6280000000000143,143.21119400749063
2023-05-28,140.567,140.93,138.433,139.964,476155,0,0,0.0,1.0,-0.6280000000000143,143.29077528089894
2023-06-04,139.947,140.453,138.758,139.373,452369,0,0,0.0,1.0,-0.5910000000000082,143.3389827715356
2023-06-11,139.262,141.91,139.01,141.882,535197,0,0,0.0,1.0,2.5090000000000146,143.48406142322105
2023-06-18,141.662,143.87,141.213,143.696,513129,0,0,0.0,1.0,1.813999999999993,143.7122711610487
2023-06-25,143.476,145.069,142.938,144.297,661227,0,0,0.0,1.0,0.6009999999999991,143.9889513108614
2023-07-02,144.351,144.911,142.068,142.088,500190,0,0,0.0,1.0,-2.209000000000003,144.12837378277155
2023-07-09,142.121,143.005,137.233,138.81,604443,0,0,0.0,1.0,-3.2779999999999916,144.11215355805248
2023-07-16,138.69,141.952,137.682,141.778,573113,0,0,0.0,1.0,2.9679999999999893,144.19559101123602
2023-07-23,141.631,141.81,138.06,141.158,720742,0,0,0.0,1.0,-0.6200000000000045,144.24231610486893
2023-07-30,140.945,143.888,140.688,141.702,649858,0,0,0.0,1.0,0.5440000000000111,144.2948816479401
2023-08-06,141.634,144.999,141.51,144.942,504883,0,0,0.0,1.0,3.240000000000009,144.45493408239702
2023-08-13,144.899,146.561,144.651,145.373,509866,0,0,0.0,1.0,0.4309999999999832,144.59868539325845
2023-08-20,145.303,146.635,144.538,146.395,481864,0,0,0.0,1.0,1.0220000000000198,144.77563220973786
2023-08-27,146.43,147.375,144.439,146.212,503037,0,0,0.0,1.0,-0.18300000000002115,144.92693183520598
2023-09-03,146.154,147.873,146.021,147.788,378223,0,0,0.0,1.0,1.5760000000000218,145.13800224719105
2023-09-10,146.997,147.95,145.899,147.828,482020,0,0,0.0,1.0,0.03999999999999204,145.34246441947568
2023-09-17,147.688,148.461,147.32,148.365,377997,0,0,0.0,1.0,0.5370000000000061,145.5565393258427
2023-09-24,148.176,149.708,148.176,149.325,256902,0,0,0.0,1.0,0.9599999999999795,145.75805692883898
2023-10-01,149.605,150.158,147.291,149.255,415514,0,0,0.0,1.0,-0.06999999999999318,145.91879775280904
2023-10-08,149.04,149.828,148.161,149.563,554853,0,0,0.0,1.0,0.3079999999999927,146.10116329588016
2023-10-15,149.342,149.989,148.959,149.845,409562,0,0,0.0,1.0,0.2820000000000107,146.26910861423224
2023-10-22,149.78,150.775,149.317,149.604,364641,0,0,0.0,1.0,-0.24099999999998545,146.40605617977528
2023-10-29,149.496,151.706,148.802,149.352,452620,0,0,0.0,1.0,-0.25200000000000955,146.49728089887634
2023-11-05,149.302,151.598,149.299,151.521,209487,0,0,0.0,1.0,2.1689999999999827,146.6697573033708
2023-11-12,151.417,151.906,149.192,149.576,331953,0,0,0.0,1.0,-1.9449999999999932,146.71421123595508
2023-11-19,149.503,149.986,147.15,149.408,268514,0,0,0.0,1.0,-0.16800000000000637,146.78004044943822
2023-11-26,149.366,149.67,146.66,146.788,268485,0,0,0.0,1.0,-2.619999999999976,146.74784344569292
2023-12-03,146.682,147.497,141.633,144.9,367993,0,0,0.0,1.0,-1.8880000000000052,146.67746217228463
2023-12-10,144.934,146.586,140.959,142.099,529199,0,0,0.0,1.0,-2.801000000000016,146.47676629213487
2023-12-17,142.024,144.958,141.858,142.389,1399992,0,0,0.0,1.0,0.29000000000002046,146.31294681647935
2023-12-24,142.345,142.846,140.249,140.991,758890,0,0,0.0,1.0,-1.3979999999999961,146.1204082397003
2023-12-31,140.83,145.979,140.807,144.558,1134434,0,0,0.0,1.0,3.566999999999979,146.12356104868914
2024-01-07,144.441,146.417,143.417,144.906,1340351,0,0,0.0,1.0,0.3480000000000132,146.15989063670415
2024-01-14,144.849,148.804,144.749,148.112,1317723,0,0,0.0,1.0,3.205999999999989,146.34214606741574
2024-01-21,148.212,148.693,146.646,148.15,1406731,2,0,0.0,1.0,0.038000000000010914,146.483804494382
2024-01-28,148.063,148.586,145.895,148.341,1494662,0,0,0.0,1.0,0.1910000000000025,146.5897970037454
2024-02-04,148.408,149.576,147.617,149.251,718973,3,0,0.0,1.0,0.9099999999999966,146.7024434456929
2024-02-11,149.21,150.881,148.926,150.176,532816,1,0,0.0,1.0,0.924999999999983,146.922531835206
2024-02-18,150.08,150.768,149.681,150.504,467034,1,0,0.0,1.0,0.32800000000000296,147.22222846441946
2024-02-25,150.493,150.843,149.205,150.062,518988,4,0,0.0,1.0,-0.44199999999997885,147.50355205992514
2024-03-03,149.985,150.568,146.48,147.05,596408,1,0,0.0,1.0,-3.0120000000000005,147.64594232209743
2024-03-10,147.03,149.163,146.483,149.005,384569,0,0,0.0,1.0,1.954999999999984,147.86735430711613
2024-03-17,149.05,151.86,148.906,151.415,316129,0,0,0.0,1.0,2.4099999999999966,148.20407790262172
2024-03-24,151.425,151.968,151.025,151.321,218875,0,0,0.0,1.0,-0.09399999999999409,148.57976404494383
2024-03-31,151.31,151.954,150.81,151.617,223491,0,0,0.0,1.0,0.29599999999999227,148.90353857677906
2024-04-07,151.64,153.383,151.543,153.262,244114,0,0,0.0,1.0,1.6450000000000102,149.22443445692892
2024-04-14,153.05,154.784,152.951,154.625,318814,0,0,0.0,1.0,1.3629999999999995,149.63017602996257
2024-04-21,154.479,158.44,154.356,158.333,174543,0,0,0.0,1.0,3.7079999999999984,150.15141872659177
2024-04-28,157.87,160.222,151.86,152.946,281347,0,0,0.0,1.0,-5.3870000000000005,150.4921093632959
2024-05-05,152.92,155.952,152.747,155.751,188199,0,0,0.0,1.0,2.805000000000007,150.9588868913858
2024-05-12,155.742,156.79,153.597,155.613,189310,0,0,0.0,1.0,-0.13800000000000523,151.46691086142326
2024-05-19,155.61,157.194,155.497,156.987,172837,0,0,0.0,1.0,1.3739999999999952,152.07824194756557
2024-05-26,156.94,157.708,156.372,157.22,176901,0,0,0.0,1.0,0.2330000000000041,152.69644194756552
2024-06-02,157.18,157.472,154.544,156.762,245677,0,0,0.0,1.0,-0.4579999999999984,153.2921655430712
2024-06-09,156.68,158.255,155.718,157.355,234448,0,0,0.0,1.0,0.5929999999999893,153.93686816479402
2024-06-16,157.295,159.826,157.155,159.783,171430,0,0,0.0,1.0,2.4279999999999973,154.69274681647946
2024-06-23,159.76,161.282,158.737,160.826,199069,0,0,0.0,1.0,1.0430000000000064,155.55941797752808
2024-06-30,160.76,161.95,160.331,160.739,156773,0,0,0.0,1.0,-0.08699999999998909,156.38917078651696
2024-07-07,160.75,161.804,157.371,157.861,207285,0,0,0.0,1.0,-2.8780000000000143,157.07749513108618
2024-07-14,158.073,158.854,155.37,157.445,248738,0,0,0.0,1.0,-0.4159999999999968,157.72120599250934
2024-07-21,157.43,157.613,151.942,153.723,315580,0,0,0.0,1.0,-3.72199999999998,158.0150831460674
2024-07-28,153.675,155.214,146.418,146.485,395051,0,0,0.0,1.0,-7.2379999999999995,158.01407790262178
2024-08-04,146.382,147.897,141.689,146.586,431748,0,0,0.0,1.0,0.10099999999999909,157.98581573033712
2024-08-11,146.543,149.376,146.072,147.59,299677,2,0,0.0,1.0,1.0039999999999907,157.88724644194752
2024-08-18,147.577,148.05,144.046,144.336,343041,2,0,0.0,1.0,-3.2539999999999907,157.68573183520596
2024-08-25,144.27,146.246,143.447,146.151,308734,2,0,0.0,1.0,1.8149999999999977,157.5618307116105
2024-09-01,146.06,147.206,141.751,142.257,340740,2,0,0.0,1.0,-3.8940000000000055,157.17047715355807
2024-09-08,142.22,143.794,140.282,140.793,382523,2,0,0.0,1.0,-1.4639999999999986,156.66957752808992
2024-09-15,140.84,144.494,139.578,143.845,374465,1,0,0.0,1.0,3.0519999999999925,156.31942996254682
2024-09-22,143.895,146.492,142.067,142.169,361211,2,0,0.0,1.0,-1.6759999999999877,155.7902179775281
2024-09-29,142.116,149.002,141.643,148.661,361336,2,0,0.0,1.0,6.49199999999999,155.57605093632958
2024-10-06,148.639,149.601,147.344,149.102,305385,2,0,0.0,1.0,0.4410000000000025,155.37265767790262
2024-10-13,148.952,150.321,148.851,149.488,243351,1,0,0.0,1.0,0.3859999999999957,155.20215955056184
2024-10-20,149.49,153.183,149.084,152.287,277581,1,0,0.0,1.0,2.7990000000000066,155.14596329588016
2024-10-27,152.897,153.881,151.787,152.95,321967,1,0,0.0,1.0,0.6629999999999825,155.1657385767791
2024-11-03,152.292,154.709,151.287,152.618,374056,1,0,0.0,1.0,-0.33199999999999363,155.209272659176
2024-11-10,152.609,156.746,152.606,154.308,326192,1,0,0.0,1.0,1.6899999999999977,155.3006456928839
2024-11-17,154.2,155.885,153.282,154.704,358450,2,0,0.0,1.0,0.396000000000015,155.3784621722847
2024-11-24,154.133,154.721,149.465,149.66,347995,2,0,0.0,1.0,-5.044000000000011,155.1458367041199
2024-12-01,149.65,151.226,148.64,150.025,352660,2,0,0.0,1.0,0.3650000000000091,154.89137228464426
2024-12-08,149.887,153.799,149.691,153.606,306357,1,0,0.0,1.0,3.580999999999989,154.82776853932592
2024-12-15,153.561,157.923,153.16,156.423,317140,2,0,0.0,1.0,2.8170000000000073,154.85864119850189
2024-12-22,156.312,158.082,156.288,157.785,182918,1,0,0.0,1.0,1.3619999999999948,154.96680299625467
2024-12-29,157.725,158.073,156.02,157.261,215959,1,0,0.0,1.0,-0.5240000000000009,155.04233857677906
